Alignment_name	No_of_taxa	Alignment_length	Total_matrix_cells	Undetermined_characters	Missing_percent	No_variable_sites	Proportion_variable_sites	Parsimony_informative_sites	Proportion_parsimony_informative	A	C	D	E	F	G	H	I	K	L	M	N	P	Q	R	S	T	V	W	Y	B	J	Z	X	.	*	-	?
OG1932.nex	343	420	144060	8963	6.222	387	0.921	380	0.905	8027	577	4986	6447	11647	6272	3341	10553	9012	17883	2396	5496	4916	4716	2772	11962	7244	8493	2018	6339	0	0	0	8820	0	0	143	0
OG1933.nex	343	243	83349	1165	1.398	216	0.889	196	0.807	5309	2178	5483	4690	2944	7099	1840	4810	6182	8758	815	3819	1227	3024	2387	5694	4551	6838	2329	2207	0	0	0	732	0	0	433	0
OG1934.nex	343	512	175616	33139	18.87	489	0.955	480	0.938	6981	1204	9367	7133	5731	5956	3784	7555	10293	12855	3900	10062	8441	8477	5599	12713	9248	8984	704	3490	0	0	0	10240	0	0	22899	0
OG1935.nex	343	443	151949	711	0.468	381	0.86	341	0.77	12951	1700	9551	10549	5245	10702	1984	10065	12288	15450	2459	4816	7405	3228	4300	10517	8820	11409	1649	6150	0	0	0	445	0	0	266	0
OG1936.nex	343	200	68600	1147	1.672	190	0.95	183	0.915	4341	66	4310	7271	1410	3354	709	3318	6306	6558	1921	3634	2080	2658	4320	6356	2820	3413	344	2264	0	0	0	1000	0	0	147	0
OG1937.nex	343	795	272685	120772	44.29	756	0.951	734	0.923	6444	1979	9466	7108	8318	7446	4925	10513	9194	14173	3249	7907	8625	5291	8351	11469	7904	9004	3148	7399	0	0	0	25440	0	0	95332	0
OG1938.nex	343	982	336826	32493	9.647	942	0.959	917	0.934	17073	3000	21145	23237	17330	13560	5213	18531	19584	33804	7210	15684	11026	12334	16455	24275	15009	16176	3143	10544	0	0	0	8841	0	0	23652	0
OG1939.nex	343	269	92267	981	1.063	246	0.914	228	0.848	2245	693	5339	7807	4911	5087	1968	6994	7644	8671	1510	2612	3153	2111	6806	6606	5073	7449	349	4258	0	0	0	808	0	0	173	0
OG1940.nex	343	947	324821	9336	2.874	930	0.982	921	0.973	15625	4109	17569	21587	14882	13302	7119	25258	24957	34802	6558	17775	9824	12267	14651	26373	17079	18795	1589	11364	0	0	0	8	0	0	9328	0
OG1941.nex	343	221	75803	817	1.078	118	0.534	97	0.439	7693	684	3345	4755	4666	4065	763	6159	6472	5941	1702	2730	3482	2282	4012	4891	4070	5087	1	2186	0	0	0	442	0	0	375	0
OG1942.nex	343	709	243187	59106	24.305	693	0.977	675	0.952	12706	2086	14618	14102	6410	11821	3547	10718	14627	13345	2240	8008	5831	6472	11990	16125	9922	11703	2710	5100	0	0	0	713	0	0	58393	0
OG1943.nex	343	403	138229	1019	0.737	306	0.759	271	0.672	12005	2156	8475	11002	6470	9557	1168	8758	8289	11351	2008	4484	6691	4356	6967	7258	8614	10868	1416	5317	0	0	0	809	0	0	210	0
OG1944.nex	343	416	142688	4235	2.968	368	0.885	351	0.844	13334	368	7487	7659	8239	12835	4843	8307	7874	12250	573	6125	6148	4691	4109	9505	7198	10204	1199	5505	0	0	0	4161	0	0	74	0
OG1945.nex	343	791	271313	62873	23.174	785	0.992	779	0.985	10891	1622	18580	16992	11277	11338	2550	11697	17328	17000	3831	11624	6847	6973	7802	18708	12086	11747	2351	7196	0	0	0	50624	0	0	12249	0
OG1946.nex	343	496	170128	1875	1.102	487	0.982	480	0.968	10391	1867	9393	8273	7119	10190	4652	9293	11481	15355	2578	7213	7178	6338	9803	15352	11752	13606	2250	4169	0	0	0	498	0	0	1377	0
OG1947.nex	343	829	284347	29414	10.344	785	0.947	760	0.917	18251	5489	9510	13154	16890	18682	4681	21709	12684	24678	6437	9981	7863	6042	9811	20028	15466	20155	4257	9165	0	0	0	0	0	0	29414	0
OG1948.nex	343	245	84035	304	0.362	205	0.837	184	0.751	3867	725	8456	6057	5215	4061	2102	5955	3455	6124	2117	5356	2097	2666	4485	6249	4768	5456	428	4092	0	0	0	245	0	0	59	0
OG1949.nex	343	847	290521	1945	0.669	671	0.792	629	0.743	15708	3608	16823	18519	12259	11210	8567	17556	23266	33174	7707	14735	8895	17163	19440	15877	14040	16109	3656	10264	0	0	0	848	0	0	1097	0
OG1951.nex	343	553	189679	2608	1.375	516	0.933	497	0.899	11155	1397	11430	12025	8489	8643	3434	11405	17570	19559	4297	6619	7944	7137	11191	13188	10599	13733	1943	5313	0	0	0	554	0	0	2054	0
OG1952.nex	343	299	102557	8755	8.537	253	0.846	240	0.803	5920	962	5772	5209	5117	5512	1964	7457	9699	8550	1494	3983	3783	3330	4044	4875	4701	5769	787	4874	0	0	0	8671	0	0	84	0
OG1953.nex	343	954	327222	7375	2.254	946	0.992	938	0.983	18805	5527	18358	23522	16966	9644	5335	24632	17206	40658	6840	15646	12553	16258	10950	24476	16781	19881	4475	11334	0	0	0	9	0	0	7366	0
OG1954.nex	343	392	134456	1009	0.75	321	0.819	277	0.707	10818	1326	7809	11534	4550	8912	2036	11572	12995	12000	2290	5546	6090	3841	6117	5913	6035	9235	1209	3619	0	0	0	784	0	0	225	0
OG1955.nex	343	580	198940	14800	7.439	561	0.967	548	0.945	12284	3064	13438	13333	6707	9864	4502	10624	10663	17305	2700	8621	7978	7503	6888	14660	11648	13043	1884	7431	0	0	0	1743	0	0	13057	0
OG1957.nex	343	757	259651	3142	1.21	724	0.956	708	0.935	15436	991	19487	18899	12328	9645	5661	13009	24553	30861	4081	14417	8292	10619	10164	21051	13270	12993	1966	8786	0	0	0	1516	0	0	1626	0
OG1958.nex	343	944	323792	32066	9.903	943	0.999	941	0.997	14139	3088	18984	20661	11245	9665	5894	21752	20391	33618	5538	17876	8804	13073	13416	30236	16558	16111	1724	8953	0	0	0	2832	0	0	29234	0
OG1959.nex	343	325	111475	1031	0.925	252	0.775	228	0.702	11662	1342	6276	9125	5470	8208	1346	7261	5687	8272	2902	3864	5836	2937	4301	6519	5808	9592	388	3648	0	0	0	975	0	0	56	0
OG1961.nex	343	776	266168	2402	0.902	759	0.978	741	0.955	17629	3398	19548	15605	9277	17350	6469	19630	17045	26053	3940	12527	6353	8649	10120	20940	18014	19125	5452	6642	0	0	0	2	0	0	2400	0
OG1962.nex	343	588	201684	5297	2.626	521	0.886	510	0.867	11015	1929	12217	12397	10832	9868	4611	11033	13220	20185	3318	8561	11939	9300	10291	13865	10241	13133	1795	6637	0	0	0	2943	0	0	2354	0
OG1964.nex	343	1441	494263	30147	6.099	1392	0.966	1358	0.942	20625	7933	27170	30034	21952	19914	10254	30563	35622	44633	9722	25283	21706	17697	24505	39302	21934	27938	4808	22521	0	0	0	5779	0	0	24368	0
OG1965.nex	343	1001	343343	8846	2.576	929	0.928	887	0.886	20678	4066	19877	29894	12864	19159	5355	24883	22959	34215	6396	14547	15308	11957	17241	24354	15545	25182	3161	6856	0	0	0	2023	0	0	6823	0
OG1966.nex	343	445	152635	6997	4.584	411	0.924	391	0.879	9796	2649	6778	8963	4343	10443	2365	11024	8348	16936	1402	5333	7507	5967	8858	10041	8676	11947	1094	3168	0	0	0	6237	0	0	760	0
OG1967.nex	343	335	114905	3625	3.155	309	0.922	295	0.881	4932	1034	6597	9693	5320	5875	3027	6108	9690	11660	1811	3644	7229	4373	5905	5679	5913	6722	1893	4175	0	0	0	1678	0	0	1947	0
OG1968.nex	343	275	94325	1239	1.314	241	0.876	225	0.818	3266	460	6432	9660	4181	3890	1793	9697	4551	10858	2513	4066	2522	4273	4168	5753	3558	6302	1254	3889	0	0	0	1100	0	0	139	0
OG1969.nex	343	518	177674	5773	3.249	468	0.903	442	0.853	13380	2054	8881	11712	7556	9509	3229	8787	11791	18105	5616	7436	6860	7070	9999	13928	8396	10809	1748	5035	0	0	0	1563	0	0	4210	0
OG1970.nex	343	403	138229	14183	10.261	388	0.963	379	0.94	9676	93	10340	11274	2048	4492	1497	6651	12694	11524	2658	6372	5274	5784	9619	9715	5634	5430	692	2579	0	0	0	405	0	0	13778	0
OG1971.nex	343	426	146118	4152	2.842	413	0.969	401	0.941	5575	2315	9365	12526	3756	4682	2835	9651	10407	22396	1845	7765	4120	6824	7779	10232	7027	7196	459	5211	0	0	0	2984	0	0	1168	0
OG1972.nex	343	183	62769	7280	11.598	179	0.978	175	0.956	6921	210	2339	4792	2000	2072	446	3176	4706	4941	1418	1925	3022	2686	2337	3717	2599	3729	20	2433	0	0	0	3660	0	0	3620	0
OG1973.nex	343	338	115934	175	0.151	319	0.944	313	0.926	8570	1221	4624	8459	4333	5223	1560	9799	7401	13040	2852	6007	3172	4044	7135	9138	6510	8584	799	3288	0	0	0	1	0	0	174	0
OG1974.nex	343	850	291550	11212	3.846	817	0.961	796	0.936	22004	254	20360	28152	14846	14097	3959	13009	29793	22713	5439	12684	9941	12280	14933	20179	13706	15976	1102	4911	0	0	0	850	0	0	10362	0
OG1975.nex	343	183	62769	217	0.346	152	0.831	142	0.776	4674	403	4069	5065	3730	4610	724	3850	5629	4605	752	2128	2402	1693	3129	4820	4049	3881	310	2029	0	0	0	184	0	0	33	0
OG1976.nex	343	181	62083	1742	2.806	153	0.845	136	0.751	5135	1295	2159	6675	2746	1303	1063	1578	7722	4108	2112	2920	1685	1879	8220	2446	2004	3688	340	1263	0	0	0	362	0	0	1380	0
OG1977.nex	343	322	110446	6447	5.837	253	0.786	236	0.733	6695	1746	6486	7940	2399	8352	2857	6696	5654	10821	2322	4386	5616	3940	7564	5446	5865	5887	781	2546	0	0	0	644	0	0	5803	0
OG1978.nex	343	426	146118	688	0.471	329	0.772	299	0.702	13968	845	9403	8862	6025	8692	2907	10174	11893	16277	2117	7995	3586	6226	5637	11306	5301	8637	697	4882	0	0	0	427	0	0	261	0
OG1980.nex	343	681	233583	25435	10.889	657	0.965	610	0.896	22468	2674	5172	7894	12126	17332	2894	16810	8249	21408	6680	5869	7808	4744	4537	14929	15391	17559	4435	9169	0	0	0	23158	0	0	2277	0
OG1982.nex	343	1119	383817	20734	5.402	1015	0.907	985	0.88	22048	5149	20614	24999	14202	17519	7976	20587	31438	34713	8338	17516	17996	13249	16771	29367	19931	19924	7234	13512	0	0	0	1127	0	0	19607	0
OG1983.nex	343	447	153321	145	0.095	335	0.749	304	0.68	12703	1588	11187	11985	6540	11937	1390	10362	13525	12730	3763	4273	4634	4902	6888	9161	6583	11820	1069	6136	0	0	0	1	0	0	144	0
OG1984.nex	343	355	121765	785	0.645	192	0.541	158	0.445	8894	43	9037	8690	3192	6722	1214	9478	6449	14093	2776	3859	6045	5366	10206	8096	5550	8725	0	2545	0	0	0	355	0	0	430	0
OG1985.nex	343	347	119021	476	0.4	310	0.893	295	0.85	9610	1882	9560	10444	4045	6217	1664	8424	11624	10548	1489	5401	4978	3639	4769	7286	4738	7825	1313	3089	0	0	0	0	0	0	476	0
OG1986.nex	343	932	319676	5839	1.827	904	0.97	891	0.956	15964	3183	19352	22757	20247	10770	5745	22906	20968	37908	7311	18334	13342	12292	14052	24570	14597	17096	1145	11298	0	0	0	2796	0	0	3043	0
OG1987.nex	343	1098	376614	9706	2.577	907	0.826	865	0.788	21541	7205	21060	24503	15792	19858	6560	22892	29387	33836	8692	17950	15195	15610	19214	24268	20478	24381	3015	15471	0	0	0	1098	0	0	8608	0
OG1988.nex	343	386	132398	1719	1.298	329	0.852	312	0.808	7894	1749	10320	8056	11181	7875	3103	7994	11522	9693	2599	2903	6122	5871	4926	7946	7779	8384	707	4055	0	0	0	1544	0	0	175	0
OG1989.nex	343	333	114219	2464	2.157	260	0.781	243	0.73	9723	2378	6751	7725	4050	10161	2114	7282	5692	10556	3246	3150	3988	4655	6329	7135	7396	6259	4	3161	0	0	0	2332	0	0	132	0
OG1990.nex	343	1353	464079	12693	2.735	1344	0.993	1338	0.989	39253	6782	26203	35281	17963	19182	7681	28777	31493	56892	7113	21643	10806	18954	17938	37322	17742	23955	6455	19951	0	0	0	5414	0	0	7279	0
OG1992.nex	343	400	137200	3852	2.808	316	0.79	280	0.7	6916	1903	10732	9153	8063	4126	4286	11549	10114	9684	2776	10441	3154	3494	4431	12812	7639	5798	1714	4563	0	0	0	3600	0	0	252	0
OG1993.nex	343	818	280574	13996	4.988	802	0.98	793	0.969	17418	2789	15485	14393	9119	11493	3972	20887	18846	36436	3749	17024	8531	11074	10596	23578	17033	16285	765	7105	0	0	0	4095	0	0	9901	0
OG1994.nex	343	549	188307	53214	28.259	533	0.971	518	0.944	7590	2261	8208	8460	5685	3688	1635	12064	9715	19199	3680	6698	4790	4513	4966	10666	5733	9841	1182	4519	0	0	0	52707	0	0	507	0
OG1995.nex	343	286	98098	1568	1.598	226	0.79	209	0.731	9976	216	6134	9356	3910	6405	2217	4889	7980	7380	604	1672	3310	3254	7137	4404	5854	5325	632	5875	0	0	0	1430	0	0	138	0
OG1996.nex	343	1090	373870	37849	10.124	1063	0.975	1033	0.948	25412	6730	17279	18265	14046	22855	5016	29203	18614	31862	8619	14408	10579	9980	8901	31517	22051	30359	2994	7331	0	0	0	5454	0	0	32395	0
OG1997.nex	343	1037	355691	27162	7.636	928	0.895	885	0.853	15479	11726	18966	18349	20356	23748	5308	25169	17666	36755	5769	19085	12375	8701	11863	27141	16889	19411	1972	11801	0	0	0	2076	0	0	25086	0
OG1998.nex	343	503	172529	741	0.429	391	0.777	354	0.704	14828	1917	11030	11238	4489	11615	3055	11031	11586	20891	3608	7969	5073	7180	8323	10523	9607	14584	389	2852	0	0	0	503	0	0	238	0
OG1999.nex	343	737	252791	11358	4.493	657	0.891	638	0.866	16242	533	19171	26345	7217	14192	3134	15647	24554	20473	5106	9080	8356	10078	14150	16912	11098	15275	1074	2796	0	0	0	1477	0	0	9881	0
OG2000.nex	343	456	156408	4387	2.805	374	0.82	360	0.789	6873	2511	11590	9337	7564	10784	5501	8887	8377	14602	3732	8209	7903	4131	7003	9866	7322	8559	1083	8187	0	0	0	460	0	0	3927	0
OG2001.nex	343	667	228781	1589	0.695	530	0.795	488	0.732	16270	2978	16075	17968	7754	12108	5093	16892	11846	20540	4379	9671	9207	7954	16474	16708	11197	15780	901	7397	0	0	0	1336	0	0	253	0
OG2002.nex	343	229	78547	1040	1.324	192	0.838	176	0.769	5009	610	5153	4835	5716	4569	1911	3572	4468	4919	1035	3914	6092	2322	4915	4552	3533	5923	648	3811	0	0	0	916	0	0	124	0
OG2003.nex	343	725	248675	951	0.382	586	0.808	547	0.754	18615	4279	15586	17863	8768	11975	4521	19342	15709	22148	6377	9746	8001	9679	15535	16593	14448	18307	1166	9066	0	0	0	725	0	0	226	0
OG2004.nex	343	332	113876	1151	1.011	301	0.907	284	0.855	6239	1888	7939	8355	5851	4621	1273	8566	5120	13425	2320	6946	2928	5245	4711	7889	7129	4881	1388	6011	0	0	0	996	0	0	155	0
OG2005.nex	343	934	320362	45162	14.097	880	0.942	861	0.922	14608	1166	23691	27855	12446	13933	3626	14433	23096	24504	6660	13254	10732	14435	15611	18581	12182	14193	2825	7369	0	0	0	16814	0	0	28348	0
OG2006.nex	343	360	123480	5184	4.198	357	0.992	353	0.981	14793	155	5372	7137	5493	7252	1650	4330	8366	12569	418	4752	4266	2724	3915	13381	6759	10556	25	4383	0	0	0	2881	0	0	2303	0
OG2009.nex	343	1174	402682	26986	6.702	1167	0.994	1160	0.988	17516	5660	22142	21048	17017	21963	7708	28115	21159	41124	6236	19850	14201	14208	15180	35290	23347	28596	1887	13449	0	0	0	9393	0	0	17593	0
OG2010.nex	343	689	236327	9756	4.128	639	0.927	616	0.894	16467	1779	7450	8416	12640	19097	3175	20760	9057	26115	5616	7325	10755	7767	6038	21436	11779	19482	4509	6908	0	0	0	1381	0	0	8375	0
OG2012.nex	343	415	142345	8419	5.915	363	0.875	345	0.831	8218	1734	8569	8721	7220	8150	2454	8994	10449	12811	3873	5138	6911	3409	7123	8735	6805	9310	1898	3404	0	0	0	7885	0	0	534	0
OG2014.nex	343	569	195167	1864	0.955	506	0.889	485	0.852	12600	3091	11414	15433	8974	9389	3924	14956	12884	18513	3821	9832	10471	6115	8619	11072	12127	12273	1222	6573	0	0	0	1138	0	0	726	0
OG2015.nex	343	293	100499	2259	2.248	254	0.867	234	0.799	3648	920	5491	7627	4675	4676	2745	7905	6611	10126	716	5969	2850	4576	6219	6094	6970	6639	654	3129	0	0	0	2051	0	0	208	0
OG2016.nex	343	580	198940	5939	2.985	537	0.926	518	0.893	11496	2600	9262	13021	9560	9600	3422	17667	16135	15787	4685	10426	7456	8716	10122	11757	10801	12600	1187	6701	0	0	0	4062	0	0	1877	0
OG2017.nex	343	263	90209	1089	1.207	250	0.951	246	0.935	9651	926	5255	9108	3935	3978	675	5539	4997	8152	2545	4275	4262	6438	3782	4962	3742	5061	87	1750	0	0	0	789	0	0	300	0
OG2018.nex	343	1617	554631	17215	3.104	1352	0.836	1281	0.792	34635	7443	33157	36370	21074	33284	11801	30280	39049	46442	15051	29826	21655	21515	26612	41364	32444	36590	2397	16427	0	0	0	12938	0	0	4277	0
OG2019.nex	343	327	112161	15915	14.189	283	0.865	262	0.801	4127	1791	5472	5741	3534	8526	1478	7132	6589	9643	2365	4155	5044	3562	2883	7709	5317	8285	1143	1750	0	0	0	328	0	0	15587	0
OG2020.nex	343	664	227752	7997	3.511	624	0.94	610	0.919	13017	1419	13904	19382	8793	13112	3619	12740	18660	19179	5299	11226	6908	8289	13734	14352	12596	14937	1289	7300	0	0	0	1995	0	0	6002	0
OG2021.nex	343	520	178360	828	0.464	404	0.777	370	0.712	16033	3135	10883	13776	6263	12744	2075	15562	13296	16689	2867	8162	4103	7366	6609	11392	9867	13193	993	2524	0	0	0	521	0	0	307	0
OG2022.nex	343	171	58653	1583	2.699	99	0.579	88	0.515	3213	454	2638	3993	2201	5327	1248	4211	5039	3689	954	2418	1391	1989	5580	3005	2820	4597	339	1964	0	0	0	1368	0	0	215	0
OG2023.nex	343	887	304241	45400	14.922	848	0.956	811	0.914	11978	1903	19676	17211	10252	12827	7246	14956	15211	19560	6594	14752	11758	8004	17542	30421	14661	14315	3067	6907	0	0	0	6209	0	0	39191	0
OG2024.nex	343	850	291550	23646	8.11	839	0.987	827	0.973	18086	1413	18067	23851	10745	9469	4398	16306	19913	27802	4243	13051	7570	14256	12731	27751	12787	14081	1842	9542	0	0	0	9350	0	0	14296	0
OG2025.nex	343	556	190708	40537	21.256	548	0.986	540	0.971	7873	2218	3244	4938	9924	6862	2403	15090	5561	20138	2785	6668	6080	4458	4930	15947	10885	8627	3869	7671	0	0	0	3345	0	0	37192	0
OG2026.nex	343	176	60368	2845	4.713	173	0.983	170	0.966	2990	321	3022	2952	3150	3536	863	3857	3879	5468	1489	2674	2718	1565	4234	4405	3497	4444	936	1523	0	0	0	1056	0	0	1789	0
OG2027.nex	343	906	310758	3842	1.236	882	0.974	864	0.954	18710	3137	17502	15178	15868	22321	8619	20389	19161	28589	4365	15197	10718	9490	14617	29320	20447	22221	3036	8031	0	0	0	907	0	0	2935	0
OG2028.nex	343	483	165669	1914	1.155	395	0.818	358	0.741	10762	1654	10433	10662	6148	9726	4198	12169	10459	14324	3654	7149	9100	6244	8144	9834	9195	12107	620	7173	0	0	0	1449	0	0	465	0
OG2029.nex	343	588	201684	7882	3.908	588	1.0	584	0.993	11279	1906	10490	14172	7331	7275	3957	12957	15914	24703	3510	9871	5655	7491	11242	15693	10588	12033	1213	6522	0	0	0	2353	0	0	5529	0
OG2030.nex	343	403	138229	1977	1.43	399	0.99	395	0.98	10262	919	7769	9339	4812	6165	2074	8672	12489	14299	2269	6733	6570	4652	7170	10518	7103	9463	187	4787	0	0	0	404	0	0	1573	0
OG2031.nex	343	401	137543	1825	1.327	364	0.908	350	0.873	7669	1059	6962	10157	6868	8221	2028	8947	9284	15037	1450	6970	5560	5427	4788	10896	6700	9487	1416	6792	0	0	0	1606	0	0	219	0
OG2032.nex	343	349	119707	1150	0.961	253	0.725	228	0.653	8601	2341	8710	7301	3450	10126	3082	9191	7894	11024	2174	5514	4923	3749	6281	7635	6100	7476	898	2087	0	0	0	1047	0	0	103	0
OG2033.nex	343	592	203056	63809	31.424	567	0.958	552	0.932	9206	346	10290	8741	5486	14014	1813	4541	7305	4721	5353	8107	9462	14134	7688	10238	6992	5435	783	4592	0	0	0	17761	0	0	46048	0
OG2034.nex	343	972	333396	26395	7.917	819	0.843	780	0.802	16742	4028	23223	18866	6776	14433	5518	20797	16495	27449	7640	14825	14622	13614	21556	30390	18343	22229	410	9045	0	0	0	2	0	0	26393	0
OG2035.nex	343	176	60368	313	0.518	168	0.955	167	0.949	3112	243	3609	9602	2772	2409	1286	3479	4873	6539	1178	1727	2225	3309	2674	2993	3015	2967	489	1554	0	0	0	180	0	0	133	0
OG2036.nex	343	831	285033	1732	0.608	769	0.925	725	0.872	18283	2914	19218	13700	18504	16571	6763	17174	13764	26001	4366	13561	7125	10324	15158	28723	17352	21074	4498	8228	0	0	0	834	0	0	898	0
OG2037.nex	343	862	295666	9755	3.299	770	0.893	738	0.856	19764	3079	12869	10668	18810	21067	7758	23965	8991	32599	5799	8888	13088	5290	10681	21489	17657	21309	7659	14481	0	0	0	6897	0	0	2858	0
OG2038.nex	343	532	182476	1179	0.646	379	0.712	349	0.656	16481	317	8638	12220	11976	12457	5810	9941	13064	15828	2864	11124	5391	6846	3956	12258	12458	12049	2693	4926	0	0	0	533	0	0	646	0
OG2039.nex	343	518	177674	307	0.173	419	0.809	388	0.749	16471	2463	10642	12325	3383	10208	3111	16078	13434	18167	3635	8013	5304	5112	9190	13708	9468	15226	160	1269	0	0	0	1	0	0	306	0
OG2040.nex	343	194	66542	1509	2.268	181	0.933	164	0.845	3931	958	3221	5234	2772	2757	1060	3792	5237	5707	1602	1955	1862	3812	2733	6547	4007	4273	310	3263	0	0	0	1359	0	0	150	0
OG2041.nex	343	577	197911	11714	5.919	540	0.936	529	0.917	11677	1811	11504	13297	6737	9253	3379	16388	19016	16753	3247	8343	7067	8678	10687	13058	10355	11657	715	2575	0	0	0	1733	0	0	9981	0
OG2043.nex	343	492	168756	8444	5.004	483	0.982	475	0.965	7564	882	7829	6892	10438	13044	3937	8928	9428	17087	3077	11859	5676	6879	7157	15340	9081	8732	1582	4900	0	0	0	1482	0	0	6962	0
OG2044.nex	343	634	217462	17459	8.029	595	0.938	585	0.923	13518	3113	10732	11621	10216	12611	4536	12822	14698	17805	3948	10227	8643	6365	9052	12376	10923	13407	3633	9757	0	0	0	15217	0	0	2242	0
OG2045.nex	343	761	261023	11899	4.559	723	0.95	713	0.937	13103	3738	15028	17654	11497	12259	7538	13746	16806	27653	6261	11911	8856	10622	12396	21622	12313	14102	3104	8915	0	0	0	2290	0	0	9609	0
OG2046.nex	343	836	286748	1025	0.357	746	0.892	701	0.839	16346	1998	12619	12730	23090	17070	6712	24212	11538	36162	6128	11970	10990	8330	8519	23239	16312	19074	4546	14138	0	0	0	6	0	0	1019	0
OG2047.nex	343	1081	370783	83434	22.502	1064	0.984	1054	0.975	16768	1325	19211	22135	9436	14763	6772	13590	20880	26039	4620	19784	14798	14614	11915	28791	16949	13880	2646	8433	0	0	0	34603	0	0	48831	0
OG2048.nex	343	302	103586	1976	1.908	282	0.934	272	0.901	6317	2472	7825	6039	3808	7488	3898	6055	6471	8045	2370	4199	3480	3111	5413	4642	5036	9197	1210	4534	0	0	0	607	0	0	1369	0
OG2049.nex	343	491	168413	1453	0.863	486	0.99	478	0.974	15068	3697	8853	11652	8045	6349	5342	8667	10559	23737	3292	10806	4370	5897	6337	10801	5963	6361	2184	8980	0	0	0	984	0	0	469	0
OG2050.nex	343	552	189336	699	0.369	439	0.795	402	0.728	17541	2331	11943	12468	3159	11995	3095	14954	14082	18902	4170	8582	4544	5786	8713	15082	11016	16579	16	3679	0	0	0	553	0	0	146	0
OG2051.nex	343	825	282975	2378	0.84	774	0.938	748	0.907	13893	1615	17371	17554	15212	16082	6990	15228	19437	31318	5556	16506	12084	11311	9327	25038	17380	15375	2056	11264	0	0	0	1651	0	0	727	0
OG2052.nex	343	583	199969	17549	8.776	563	0.966	547	0.938	11390	1319	9596	13021	10354	8922	4550	12227	15742	16320	2253	8875	7499	7533	10779	12654	8654	13415	1981	5336	0	0	0	16907	0	0	642	0
OG2053.nex	343	520	178360	1673	0.938	446	0.858	413	0.794	17334	2347	7183	11921	4586	12661	5146	13623	11205	16444	5606	7137	9250	4879	6924	10923	8614	15097	473	5334	0	0	0	1560	0	0	113	0
OG2055.nex	343	1306	447958	82593	18.438	1283	0.982	1272	0.974	17533	4605	22674	19427	18435	19388	8622	22258	22072	37972	6846	23174	17412	13241	15799	33036	20889	22358	3121	16503	0	0	0	2613	0	0	79980	0
OG2056.nex	343	328	112504	1349	1.199	286	0.872	273	0.832	9803	1899	5280	7020	5646	6359	4148	6708	8146	10138	2023	4578	7030	2623	2606	6065	6974	9555	1045	3509	0	0	0	985	0	0	364	0
OG2057.nex	343	308	105644	4173	3.95	266	0.864	254	0.825	6494	2308	6039	7054	2212	7707	1921	7444	7393	12867	2135	2834	3833	3522	5503	7315	5044	6838	476	2532	0	0	0	4004	0	0	169	0
OG2058.nex	343	300	102900	1069	1.039	231	0.77	220	0.733	9937	346	5181	5228	3810	6192	715	6834	6154	10202	1617	5061	3760	6412	7527	6549	4871	8626	555	2254	0	0	0	600	0	0	469	0
OG2059.nex	343	603	206829	2270	1.098	414	0.687	367	0.609	11850	5005	12424	11428	9665	12288	3146	16156	16188	20175	3988	9026	10707	8399	11287	12621	10211	13846	388	5761	0	0	0	1208	0	0	1062	0
OG2060.nex	343	485	166355	2330	1.401	479	0.988	470	0.969	10756	1284	5514	10669	8110	4067	2668	11704	13842	19525	1999	7991	6753	8377	7966	12812	10393	12148	1724	5723	0	0	0	1944	0	0	386	0
OG2062.nex	343	356	122108	1138	0.932	305	0.857	278	0.781	8230	1800	6862	9064	6728	9429	2504	8445	8179	11782	3317	3041	7001	5051	5963	4651	4687	7945	2514	3777	0	0	0	713	0	0	425	0
OG2063.nex	343	471	161553	1294	0.801	435	0.924	417	0.885	6561	1298	12584	15086	9387	7293	3680	10253	12328	12826	2467	6734	7442	7761	11244	10862	6638	10497	1111	4207	0	0	0	943	0	0	351	0
OG2064.nex	343	439	150577	838	0.557	408	0.929	401	0.913	9903	1975	6492	7823	7908	8843	2966	8754	11889	13302	1327	7235	8414	6091	6216	12811	9515	8841	3275	6159	0	0	0	1	0	0	837	0
